  2Theta(x)          dd      Delete          del         dd        I_sum(y)    I_diff(y2)
  103.27000  17134.22890  200.62678  17125.82000  200.66000  34260.04890      8.40890
  103.32000  16886.93420  195.58207  17167.51000  197.10000  34054.44420   -280.57580
  103.37000  16988.76987  192.48000  17452.63000  194.89000  34441.39987   -463.86013
  103.42000  17161.26470  196.18528  16907.66000  194.95000  34068.92470    253.60470
  103.47000  17462.38146  198.31454  17189.40000  197.00000  34651.78146    272.98146
  103.52000  16926.71899  190.82668  16921.84000  190.87000  33848.55899      4.87899
  103.57000  17062.62565  198.01327  17279.12000  199.20000  34341.74565   -216.49435
  103.62000  16900.81337  188.70148  17356.45000  191.03000  34257.26337   -455.63663
  103.67000  16953.70533  199.92176  16803.55000  199.20000  33757.25533    150.15533
  103.72000  16957.97634  188.07350  17305.47000  189.85000  34263.44634   -347.49366
  103.77000  17345.55987  200.78105  17073.42000  199.44000  34418.97987    272.13987
  103.82000  17122.14572  194.05536  17204.79000  194.55000  34326.93572    -82.64428
  103.87000  17447.82028  200.90453  17187.42000  199.63000  34635.24028    260.40028
  103.92000  16785.92624  190.79512  17125.91000  192.58000  33911.83624   -339.98376
  103.97000  17211.49194  193.68226  17061.53000  193.00000  34273.02194    149.96194
  104.02000  17128.70979  193.87263  17152.68000  194.06000  34281.38979    -23.97021
  104.07000  17140.09927  191.43530  17285.47000  192.24000  34425.56927   -145.37073
  104.12000  17096.30797  198.85287  17262.92000  199.80000  34359.22797   -166.61203
  104.17000  16986.65875  197.61573  17049.37000  198.02000  34036.02875    -62.71125
  104.22000  17179.68529  188.50204  17042.75000  187.90000  34222.43529    136.93529
  104.27000  16910.28641  195.05258  16797.86000  194.54000  33708.14641    112.42641
  104.32000  17116.82983  190.27213  16974.96000  189.64000  34091.78983    141.86983
  104.37000  16903.51234  196.25915  16900.29000  196.32000  33803.80234      3.22234
  104.42000  16988.72017  192.75746  16783.32000  191.79000  33772.04017    205.40017
  104.47000  16765.57026  193.52551  17023.40000  194.92000  33788.97026   -257.82974
  104.52000  16859.77792  192.14688  16926.65000  192.56000  33786.42792    -66.87208
  104.57000  17140.19824  193.29219  16772.40000  191.50000  33912.59824    367.79824
  104.62000  16945.46400  193.17410  16683.50000  191.90000  33628.96400    261.96400
  104.67000  16849.72620  193.46140  17247.63000  195.57000  34097.35620   -397.90380
  104.72000  16921.77826  189.70567  16809.13000  189.21000  33730.90826    112.64826
  104.77000  16862.45041  194.03080  16817.24000  193.87000  33679.69041     45.21041
  104.82000  17183.69426  195.87846  16961.46000  194.82000  34145.15426    222.23426
  104.87000  16966.89643  190.80310  17131.63000  191.70000  34098.52643   -164.73357
  104.92000  17356.36822  195.91138  16912.51000  193.72000  34268.87822    443.85822
  104.97000  16692.69106  191.03641  17020.82000  192.78000  33713.51106   -328.12894
  105.02000  17082.16627  193.18398  17173.68000  193.72000  34255.84627    -91.51373
  105.07000  17176.04696  195.98499  16956.55000  194.93000  34132.59696    219.49696
  105.12000  16939.67135  190.23290  17133.61000  191.28000  34073.28135   -193.93865
  105.17000  16765.33645  187.85178  17323.54000  190.70000  34088.87645   -558.20355
  105.22000  16672.27749  200.31440  16890.59000  201.55000  33562.86749   -218.31251
  105.27000  16754.62261  196.11790  16493.89000  194.82000  33248.51261    260.73261
  105.32000  16720.34439  189.08391  16741.04000  189.27000  33461.38439    -20.69561
  105.37000  16577.19023  186.72692  17091.48000  189.37000  33668.67023   -514.28977
  105.42000  16936.62179  192.40796  16721.23000  191.39000  33657.85179    215.39179
  105.47000  16967.87879  192.26967  17146.84000  193.24000  34114.71879   -178.96121
  105.52000  16398.76354  191.11418  17060.75000  194.60000  33459.51354   -661.98646
  105.57000  16877.40614  190.80871  16616.77000  189.56000  33494.17614    260.63614
  105.62000  16872.20109  193.57035  17058.86000  194.60000  33931.06109   -186.65891
  105.67000  16561.09211  190.36123  16805.86000  191.68000  33366.95211   -244.76789
  105.72000  16473.39834  190.05264  16821.82000  191.91000  33295.21834   -348.42166
  105.77000  16862.61861  193.04730  16957.68000  193.61000  33820.29861    -95.06139
  105.82000  16942.63946  196.32373  16765.85000  195.48000  33708.48946    176.78946
  105.87000  17057.77660  192.94314  17235.85000  193.92000  34293.62660   -178.07340
  105.92000  16841.35520  196.84517  16783.00000  196.62000  33624.35520     58.35520
  105.97000  16096.26141  192.39330  16210.08000  193.07000  32306.34141   -113.81859
  106.02000  16903.85562  200.23349  17372.88000  202.77000  34276.73562   -469.02438
  106.07000  16979.90561  190.49875  16859.89000  189.97000  33839.79561    120.01561
  106.12000  17007.57233  195.95262  16986.55000  195.92000  33994.12233     21.02233
  106.17000  16899.74838  198.99398  16797.95000  198.54000  33697.69838    101.79838
  106.22000  16995.84087  192.57622  16719.79000  191.25000  33715.63087    276.05087
  106.27000  17107.33342  196.82679  16831.08000  195.47000  33938.41342    276.25342
  106.32000  16964.70439  192.46093  16801.43000  191.70000  33766.13439    163.27439
  106.37000  16754.10153  195.48099  17316.66000  198.46000  34070.76153   -562.55847
  106.42000  16638.30072  191.12849  16971.23000  192.91000  33609.53072   -332.92928
  106.47000  17025.47982  194.48426  16847.67000  193.65000  33873.14982    177.80982
  106.52000  16888.95617  192.02074  16859.34000  191.94000  33748.29617     29.61617
  106.57000  16943.77494  193.90356  16782.53000  193.15000  33726.30494    161.24494
  106.62000  16871.10059  192.56242  16931.49000  192.94000  33802.59059    -60.38941
  106.67000  16986.97483  195.38654  16900.79000  195.02000  33887.76483     86.18483
  106.72000  16717.18253  192.24802  16888.98000  193.21000  33606.16253   -171.79747
  106.77000  16767.04868  193.14469  17147.36000  195.17000  33914.40868   -380.31132
  106.82000  16756.09977  192.17162  16620.43000  191.54000  33376.52977    135.66977
  106.87000  16977.42965  193.28053  16606.73000  191.45000  33584.15965    370.69965
  106.92000  16700.99933  190.94303  16770.71000  191.38000  33471.70933    -69.71067
  106.97000  16741.91209  191.33000  17142.74000  193.44000  33884.65209   -400.82791
  107.02000  16885.66564  191.71900  16855.10000  191.64000  33740.76564     30.56564
  107.07000  17468.68981  197.92277  16449.46000  192.75000  33918.14981   1019.22981
  107.12000  16839.50077  191.09533  16763.06000  190.78000  33602.56077     76.44077
  107.17000  16946.61517  194.45540  16846.28000  194.02000  33792.89517    100.33517
  107.22000  16478.43232  191.75567  16612.18000  192.53000  33090.61232   -133.74768
  107.27000  16705.85518  190.16028  17065.55000  192.05000  33771.40518   -359.69482
  107.32000  16838.80801  194.77179  17004.12000  195.70000  33842.92801   -165.31199
  107.37000  16646.03266  189.69406  16927.58000  191.19000  33573.61266   -281.54734
  107.42000  16979.01476  196.77889  17046.72000  197.21000  34025.73476    -67.70524
  107.47000  17150.61002  194.39478  17318.39000  195.32000  34469.00002   -167.77998
  107.52000  16846.98536  193.57877  17091.65000  194.91000  33938.63536   -244.66464
  107.57000  16997.49606  193.12538  16887.50000  192.64000  33884.99606    109.99606
  107.62000  16914.16773  193.19577  16737.52000  192.37000  33651.68773    176.64773
  107.67000  16697.49583  193.59049  17120.33000  195.85000  33817.82583   -422.83417
  107.72000  16755.27093  192.70314  17031.89000  194.19000  33787.16093   -276.61907
  107.77000  16734.91103  190.83211  17003.54000  192.27000  33738.45103   -268.62897
  107.82000  16872.87905  196.13011  17061.05000  197.18000  33933.92905   -188.17095
  107.87000  16859.49242  191.89680  16924.51000  192.30000  33784.00242    -65.01758
  107.92000  17298.41400  194.75567  16917.70000  192.90000  34216.11400    380.71400
  107.97000  16843.81783  195.98258  17705.72000  200.48000  34549.53783   -861.90217
  108.02000  17003.58774  194.26285  17018.39000  194.41000  34021.97774    -14.80226
  108.07000  17190.88605  192.70515  17099.04000  192.32000  34289.92605     91.84605
  108.12000  17111.80403  199.25476  17286.66000  200.24000  34398.46403   -174.85597
  108.17000  16883.99422  190.71466  16751.00000  190.11000  33634.99422    132.99422
  108.22000  17116.97040  196.27288  17439.81000  197.99000  34556.78040   -322.83960
  108.27000  16691.72377  191.78713  17010.14000  193.49000  33701.86377   -318.41623
  108.32000  16868.96498  195.32547  17073.71000  196.46000  33942.67498   -204.74502
  108.37000  16935.09457  189.82342  16806.56000  189.25000  33741.65457    128.53457
  108.42000  17054.96774  197.90374  17011.86000  197.76000  34066.82774     43.10774
  108.47000  17023.72577  192.89860  16731.86000  191.49000  33755.58577    291.86577
  108.52000  16715.94415  195.18209  17289.79000  198.23000  34005.73415   -573.84585
  108.57000  16965.04738  190.43332  16868.88000  190.02000  33833.92738     96.16738
  108.62000  17145.59829  199.14691  16908.21000  197.98000  34053.80829    237.38829
  108.67000  16850.27321  193.75117  16884.16000  194.01000  33734.43321    -33.88679
  108.72000  16764.17627  193.75531  17403.38000  197.10000  34167.55627   -639.20373
  108.77000  16807.09090  188.66492  17187.39000  190.64000  33994.48090   -380.29910
  108.82000  16683.30237  200.19848  17019.37000  202.06000  33702.67237   -336.06763
  108.87000  16930.59073  192.64676  17020.31000  193.18000  33950.90073    -89.71927
  108.92000  16780.24113  195.31329  16874.54000  195.88000  33654.78113    -94.29887
  108.97000  16712.89104  189.04646  16598.76000  188.53000  33311.65104    114.13104
  109.02000  16677.79340  198.19498  17253.97000  201.30000  33931.76340   -576.17660
  109.07000  17001.54728  192.59629  17084.37000  193.09000  34085.91728    -82.82272
  109.12000  16915.02888  191.94989  16727.90000  191.07000  33642.92888    187.12888
  109.17000  16582.85464  193.20828  16955.75000  195.21000  33538.60464   -372.89536
  109.22000  16603.95507  205.39119  16735.59000  206.18000  33339.54507   -131.63493
  109.27000  17345.47801  212.83146  16984.33000  210.91000  34329.80801    361.14801
  109.32000  16855.42634  195.18697  17026.85000  196.14000  33882.27634   -171.42366
  109.37000  16786.61783  193.62711  16899.04000  194.28000  33685.65783   -112.42217
  109.42000  16767.41086  190.58818  17193.41000  192.81000  33960.82086   -425.99914
  109.47000  16933.18762  191.34233  16832.49000  190.90000  33765.67762    100.69762
  109.52000  16986.33120  191.00687  17055.58000  191.43000  34041.91120    -69.24880
  109.57000  16963.01730  192.66676  17080.61000  193.33000  34043.62730   -117.59270
  109.62000  16575.32246  188.23391  17160.29000  191.26000  33735.61246   -584.96754
  109.67000  16905.77820  190.73814  17101.60000  191.80000  34007.37820   -195.82180
  109.72000  16688.41271  185.38328  16855.88000  186.29000  33544.29271   -167.46729
  109.77000  17117.85426  195.94158  16877.57000  194.78000  33995.42426    240.28426
  109.82000  16729.32069  184.79468  16760.29000  185.02000  33489.61069    -30.96931
  109.87000  16530.68259  194.62538  17058.54000  197.45000  33589.22259   -527.85741
  109.92000  16953.26116  188.63329  16924.25000  188.56000  33877.51116     29.01116
  109.97000  17200.43133  192.70726  17418.18000  193.87000  34618.61133   -217.74867
  110.02000  16890.28773  192.21907  17089.90000  193.30000  33980.18773   -199.61227
  110.07000  16894.06284  185.53801  16684.68000  184.57000  33578.74284    209.38284
  110.12000  17112.89868  191.90938  17041.98000  191.62000  34154.87868     70.91868
  110.17000  17063.32512  192.96392  17121.96000  193.33000  34185.28512    -58.63488
  110.22000  16947.52042  188.24931  16734.70000  187.26000  33682.22042    212.82042
  110.27000  16794.80184  189.61110  16659.07000  189.00000  33453.87184    135.73184
  110.32000  16555.38425  181.84056  16723.53000  182.73000  33278.91425   -168.14575
  110.37000  16513.82137  196.94087  16822.68000  198.66000  33336.50137   -308.85863
  110.42000  16850.76387  184.40767  16981.20000  185.11000  33831.96387   -130.43613
  110.47000  16886.71928  189.66106  16675.88000  188.67000  33562.59928    210.83928
  110.52000  17302.28159  193.57351  17166.35000  192.96000  34468.63159    135.93159
  110.57000  16715.93569  190.13818  16920.05000  191.25000  33635.98569   -204.11431
  110.62000  16720.73018  182.63601  16619.16000  182.21000  33339.89018    101.57018
  110.67000  16987.04819  194.93774  17319.49000  196.72000  34306.53819   -332.44181
  110.72000  17021.27427  190.53433  17154.01000  191.27000  34175.28427   -132.73573
  110.77000  17164.03397  189.69748  17357.71000  190.72000  34521.74397   -193.67603
  110.82000  17364.34422  192.90682  17557.84000  193.94000  34922.18422   -193.49578
  110.87000  17319.30085  192.81494  17126.78000  191.93000  34446.08085    192.52085
  110.92000  17091.16170  188.67638  17585.47000  191.17000  34676.63170   -494.30830
  110.97000  17536.89387  196.72443  17263.33000  195.42000  34800.22387    273.56387
  111.02000  17540.24589  190.27447  17422.35000  189.77000  34962.59589    117.89589
  111.07000  17670.34005  199.50757  17816.01000  200.32000  35486.35005   -145.66995
  111.12000  17806.71132  194.07131  17954.09000  194.86000  35760.80132   -147.37868
  111.17000  17812.14724  194.26348  17669.60000  193.64000  35481.74724    142.54724
  111.22000  17659.80173  198.06482  17815.56000  198.92000  35475.36173   -155.75827
  111.27000  17511.52906  193.31434  17821.79000  194.91000  35333.31906   -310.26094
  111.32000  18026.12018  194.46334  17799.27000  193.44000  35825.39018    226.85018
  111.37000  17544.11097  196.12725  17935.06000  198.14000  35479.17097   -390.94903
  111.42000  18130.94513  195.85697  17974.87000  195.17000  36105.81513    156.07513
  111.47000  17994.29279  203.93357  18104.29000  204.57000  36098.58279   -109.99721
  111.52000  17779.58213  192.20622  18232.72000  194.46000  36012.30213   -453.13787
  111.57000  18167.09219  194.49153  18535.68000  196.32000  36702.77219   -368.58781
  111.62000  17727.68151  200.25835  17871.93000  201.06000  35599.61151   -144.24849
  111.67000  18218.14859  193.89833  18024.85000  193.05000  36242.99859    193.29859
  111.72000  18029.60639  202.85570  18103.54000  203.30000  36133.14639    -73.93361
  111.77000  18152.48073  210.06535  18650.30000  212.70000  36802.78073   -497.81927
  111.82000  18451.99992  193.57317  18264.03000  192.76000  36716.02992    187.96992
